dataset_name,subset,year,file_name,size,date_modified,url
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGAP08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGAP09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGAP10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGAP11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGAP12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGAP13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGAP14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGAP15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGBA07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGBA08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGBA09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGBA10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGBA11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGBA12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGBA13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGBA14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGBA15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGCE07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGCE08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGCE09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGCE10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGCE11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGCE12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGCE13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGCE14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGCE15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGDF07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGDF08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGDF09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGDF10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGDF11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGDF12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGDF13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGDF14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGDF15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGES07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGES08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGES09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGES10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGES11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGES12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGES13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGES14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGES15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGGO07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGGO08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGGO09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGGO10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGGO11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGGO12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGGO13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGGO14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGGO15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGMA07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGMA08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGMA09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGMA10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGMA11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGMA12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGMA13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGMA14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGMA15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGMG07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGMG08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGMG09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGMG10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGMG11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGMG12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGMG13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGMG14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGMG15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGMS07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGMS08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGMS09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGMS10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGMS11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGMS12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGMS13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGMS14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGMS15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGMT07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGMT08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGMT09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGMT10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGMT11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGMT12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGMT13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGMT14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGMT15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGPA07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGPA08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGPA09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGPA10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGPA11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGPA12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGPA13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGPA14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGPA15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGPB07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGPB08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGPB09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGPB10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGPB11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGPB12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGPB13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGPB14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGPB15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGPE07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGPE08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGPE09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGPE10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGPE11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGPE12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGPE13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGPE14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGPE15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGPI07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGPI08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGPI09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGPI10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGPI11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGPI12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGPI13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGPI14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGPI15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGPR07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGPR08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGPR09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2010,CHAGPR10.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2011,CHAGPR11.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2012,CHAGPR12.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2013,CHAGPR13.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2014,CHAGPR14.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2015,CHAGPR15.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2007,CHAGRJ07.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2008,CHAGRJ08.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,doenca_chagas_aguda,2009,CHAGRJ09.dbc,3.1kB,"5/10/19,2:02:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
